Busroutes,Bus Routes Link,Bus Name,Bus_Type,Starting_Time,Rating,Dropping_Time,Fare,Available Seats,Duration
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,11:59,4.1,03:45,302.0,3,03: 46:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,B.R. Travels,A/C Seater / Sleeper (2+1),06:30,3.0,11:00,430.0,3,04: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,NON A/C Seater/ Sleeper (2+1),06:35,5.0,11:25,360.0,2,04: 50:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,FlixBus,A/C Sleeper (2+1),07:00,3.8,11:50,141.0,3,04: 50:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),08:30,3.5,01:15,500.0,3,04: 45:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),09:16,3.2,02:16,400.0,4,05: 00:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),10:05,3.4,04:05,400.0,3,06: 00:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),10:15,3.5,02:55,400.0,3,04: 40:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),10:26,3.3,03:11,700.0,3,04: 45:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Swagat Travels,A/C Seater / Sleeper (2+1),10:42,3.3,02:50,350.0,3,04: 08:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),10:45,4.0,03:15,500.0,3,04: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),11:30,3.5,04:00,400.0,4,04: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:40,3.8,04:15,550.0,3,04: 35:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),11:55,3.6,04:30,450.0,1,04: 35:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),11:59,3.3,04:00,450.0,3,04: 01:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:59,1.2,04:15,600.0,2,04: 16:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),02:30,2.5,07:15,550.0,3,04: 45:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,03:30,1.2,08:30,350.0,4,05: 00:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),03:30,2.5,08:00,500.0,4,04: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON A/C Sleeper (2+1),04:00,2.5,09:10,700.0,3,05: 10:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),05:00,1.0,10:55,330.0,4,05: 55:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,NON A/C Sleeper (2+1),06:15,1.2,10:45,550.0,4,04: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,NON A/C Seater/ Sleeper (2+1),06:30,2.2,11:40,450.0,3,05: 10:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),06:55,2.2,01:15,463.0,2,06: 20:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),06:55,2.5,01:15,324.0,3,06: 20:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,07:00,2.5,11:50,330.0,3,04: 50:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,07:00,1.0,11:36,330.0,3,04: 36:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),07:00,1.2,01:30,430.0,2,06: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),07:30,2.9,11:50,650.0,3,04: 20:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,Volvo Multi Axle Sleeper B11R (2+1),07:45,2.5,12:45,700.0,2,05: 00:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,AC Sleeper (2+1),08:00,2.6,12:30,580.0,3,04: 30:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jai Shankar Travels,NON A/C Sleeper (2+1),08:10,2.5,02:30,500.0,4,06: 20:00
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,08:30,2.8,01:30,330.0,3,05: 00:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190537,Express Non AC Seater 2+3,03:40,3.8,07:40,211.0,4,04: 00:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180708,Express Non AC Seater 2+3,03:45,3.8,08:30,211.0,4,04: 45:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,04:00,3.2,07:15,424.0,4,03: 15:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193666,Express Non AC Seater 2+3,04:25,3.8,08:50,211.0,4,04: 25:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 157466,Express Non AC Seater 2+3,04:40,3.8,09:45,211.0,3,05: 05:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191240,NON AC Seater / Sleeper 2+1,04:50,3.8,08:55,282.0,3,04: 05:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193186,Express Non AC Seater 2+3,05:00,3.8,09:30,211.0,3,04: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169915,Express Non AC Seater 2+3,05:30,3.8,09:30,211.0,3,04: 00:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190595,Express Non AC Seater 2+3,05:35,3.8,10:00,211.0,3,04: 25:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188046,Express Non AC Seater 2+3,05:45,3.8,09:30,211.0,2,03: 45:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,05:45,4.6,09:00,424.0,4,03: 15:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 173326,Express Non AC Seater 2+3,05:50,3.8,09:45,211.0,3,03: 55:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 167049,Express Non AC Seater 2+3,05:55,3.8,09:50,211.0,4,03: 55:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180722,Express Non AC Seater 2+3,06:05,3.8,11:15,211.0,2,05: 10:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169078,NON AC Seater / Sleeper 2+1,06:15,3.8,10:45,282.0,4,04: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191108,NON AC Seater / Sleeper 2+1,06:35,3.8,11:30,282.0,3,04: 55:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 178737,Express Non AC Seater 2+3,06:55,3.8,11:00,211.0,3,04: 05:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,07:30,3.9,11:00,424.0,1,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188804,Express Non AC Seater 2+3,08:00,3.8,11:45,211.0,3,03: 45:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,08:30,4.5,11:45,424.0,3,03: 15:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190584,Express Non AC Seater 2+3,08:50,3.8,01:10,211.0,3,04: 20:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 172923,Express Non AC Seater 2+3,09:15,3.8,01:30,211.0,3,04: 15:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190951,Express Non AC Seater 2+3,09:20,3.8,01:30,211.0,3,04: 10:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163969,Express Non AC Seater 2+3,10:30,3.8,02:15,211.0,4,03: 45:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 187140,NON AC Seater / Sleeper 2+1,10:30,3.8,03:00,282.0,3,04: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,10:45,4.4,02:15,424.0,3,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191156,NON AC Seater / Sleeper 2+1,10:45,3.8,03:00,282.0,1,04: 15:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,11:35,3.8,03:15,230.0,3,03: 40:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 192277,Semi Deluxe Non AC Seater 2+2,11:55,3.8,04:00,230.0,3,04: 05:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,02:40,3.5,06:30,300.0,3,03: 50:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),05:20,3.5,08:45,400.0,3,03: 25:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,07:30,3.5,11:00,350.0,2,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),09:20,3.5,11:59,500.0,3,02: 39:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),09:45,3.5,01:15,600.0,3,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),09:45,3.5,01:15,300.0,3,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Pandit Travels,NON AC Seater / Sleeper 2+1,09:45,4.0,01:15,500.0,3,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,10:21,3.5,01:57,400.0,3,03: 36:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),10:25,3.0,02:25,500.0,4,04: 00:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,10:55,3.5,01:45,350.0,3,02: 50:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),10:55,3.8,02:00,600.0,1,03: 05:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,AC Sleeper (2+1),11:00,3.5,02:15,500.0,3,03: 15:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,FlixBus,A/C Sleeper (2+1),11:00,3.9,02:25,165.0,3,03: 25:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Sagwan Travels,A/C Seater / Sleeper (2+1),11:30,3.4,02:43,475.0,1,03: 13:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),11:30,3.5,03:00,600.0,1,03: 30:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),11:40,3.9,03:15,599.0,1,03: 35:00
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),05:15,2.8,10:30,600.0,3,05: 15:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 157454,Super Luxury Volvo AC Seater Pushback 2+2,04:00,4.4,09:00,602.0,3,05: 00:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 193271,Express Non AC Seater 2+3,07:30,4.4,02:00,294.0,4,06: 30:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 189622,Express Non AC Seater 2+3,10:00,2.4,05:00,294.0,2,07: 00:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),05:00,4.4,09:30,550.0,2,04: 30:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),05:10,4.4,09:55,475.0,4,04: 45:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),10:00,3.8,04:30,457.0,3,06: 30:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),09:30,3.8,04:30,460.0,3,07: 00:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,10:00,3.3,04:00,350.0,2,06: 00:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kalpana Travels,NON AC Seater / Sleeper 2+1,10:01,4.0,04:55,300.0,3,06: 54:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),09:00,3.9,02:15,500.0,2,05: 15:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,A/C Seater / Sleeper (2+1),10:31,2.1,04:58,354.29,3,06: 27:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,04:00,2.4,10:00,350.0,2,06: 00:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),11:00,2.5,05:45,400.0,3,06: 45:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Raj Travel,A/C Sleeper (2+1),10:30,1.8,05:30,540.0,4,07: 00:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),11:00,2.0,05:30,460.0,2,06: 30:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,NON AC Seater / Sleeper 2+1,10:15,3.5,04:42,350.0,2,06: 27:00
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,10:15,2.5,05:00,350.0,3,06: 45:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,04:30,3.7,10:45,740.0,4,06: 15:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,05:20,3.7,12:15,363.0,4,06: 55:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163512,Express Non AC Seater 2+3,06:00,3.7,01:30,363.0,4,07: 30:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193597,Express Non AC Seater 2+3,07:05,3.7,02:15,363.0,3,07: 10:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 189582,NON AC Seater / Sleeper 2+1,08:01,3.7,03:30,448.0,3,07: 29:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,08:40,3.7,04:40,448.0,4,08: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,09:05,3.7,05:00,356.0,3,07: 55:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,10:31,4.4,04:45,740.0,3,06: 14:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 187138,NON AC Seater / Sleeper 2+1,11:20,3.2,06:30,448.0,3,07: 10:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,11:59,4.0,06:15,740.0,2,06: 16:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),10:15,4.6,05:35,600.0,2,07: 20:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),10:30,4.5,05:05,600.0,2,06: 35:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),10:30,4.3,05:30,500.0,3,07: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),10:00,4.2,05:00,450.0,3,07: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,09:45,4.0,05:00,350.0,2,07: 15:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),11:25,3.7,06:10,500.0,2,06: 45:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),09:30,3.5,04:45,350.0,1,07: 15:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),06:00,2.8,12:30,400.0,3,06: 30:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),08:00,1.8,03:20,360.0,3,07: 20:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,A/C Sleeper (2+1),09:00,2.7,03:40,600.0,3,06: 40:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:59,2.1,05:45,600.0,3,05: 46:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),08:20,2.4,03:50,350.0,4,07: 30:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),08:15,2.6,03:00,600.0,2,06: 45:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),07:00,1.9,02:30,330.0,2,07: 30:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,A/C Sleeper (2+1),09:00,3.3,03:50,600.0,3,06: 50:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Sainath Travel Agency,Non A/C Seater / Sleeper (2+1),10:00,3.2,06:00,350.0,1,08: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),05:40,2.4,12:35,400.0,3,06: 55:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Geetanjali Travels,NON AC Seater / Sleeper 2+1,09:40,2.3,04:45,400.0,3,07: 05:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),09:30,2.5,03:10,600.0,3,05: 40:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gorsiya Travels,A/C Seater / Sleeper (2+1),07:15,2.1,02:00,400.0,3,06: 45:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),06:30,2.1,01:30,450.0,2,07: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),10:30,2.5,06:30,500.0,3,08: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),08:20,3.2,03:30,600.0,4,07: 10:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),09:00,2.6,03:55,599.0,2,06: 55:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),08:30,2.6,03:50,600.0,2,07: 20:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Geetanjali Travels,A/C Seater / Sleeper (2+1),06:02,2.5,01:12,450.0,3,07: 10:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RR Travels,A/C Seater / Sleeper (2+1),09:55,2.3,06:45,740.0,3,08: 50:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,BG Travels,A/C Seater / Sleeper (2+1),09:30,2.2,05:25,740.0,3,07: 55:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Ashok Travels and Cargo,A/C Seater/Sleeper (2+1),11:00,2.0,06:00,800.0,3,07: 00:00
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),08:00,2.1,03:05,450.0,3,07: 05:00
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 159380,Express Non AC Seater 2+3,03:40,4.0,05:30,129.0,4,01: 50:00
